var,lead,season_year,season,p_abaixo,p_normal,p_acima,obs_cat
precipitacao,3,1994,OND,0.2766,0.3191,0.4043,2
precipitacao,3,1995,OND,0.3026,0.3737,0.3237,1
precipitacao,3,1996,OND,0.3655,0.3707,0.2638,2
precipitacao,3,1997,OND,0.2861,0.3171,0.3968,2
precipitacao,3,1998,OND,0.3681,0.3062,0.3256,0
precipitacao,3,1999,OND,0.3503,0.3826,0.2671,0
precipitacao,3,2000,OND,0.3777,0.3221,0.3002,2
precipitacao,3,2001,OND,0.3282,0.3448,0.3270,1
precipitacao,3,2002,OND,0.2683,0.3734,0.3583,1
precipitacao,3,2003,OND,0.3435,0.3297,0.3268,1
precipitacao,3,2004,OND,0.3653,0.3023,0.3324,1
precipitacao,3,2005,OND,0.2643,0.4104,0.3253,0
precipitacao,3,2006,OND,0.3875,0.2990,0.3135,2
precipitacao,3,2007,OND,0.3112,0.3800,0.3088,1
precipitacao,3,2008,OND,0.4167,0.2868,0.2964,2
precipitacao,3,2009,OND,0.3190,0.3556,0.3254,2
precipitacao,3,2010,OND,0.5039,0.2510,0.2450,2
precipitacao,3,2011,OND,0.3652,0.3354,0.2994,1
precipitacao,3,2012,OND,0.3593,0.3050,0.3356,1
precipitacao,3,2013,OND,0.3263,0.4060,0.2677,0
precipitacao,3,2014,OND,0.3368,0.3478,0.3154,0
precipitacao,3,2015,OND,0.3585,0.2635,0.3780,2
precipitacao,3,2016,OND,0.4251,0.2928,0.2821,1
precipitacao,3,2017,OND,0.3626,0.2541,0.3833,0
precipitacao,3,2018,OND,0.3536,0.3274,0.3190,0
precipitacao,3,2019,OND,0.3494,0.2463,0.4043,0
precipitacao,3,2020,OND,0.3874,0.2919,0.3208,0
precipitacao,3,2021,OND,0.4385,0.2923,0.2692,1
precipitacao,3,2022,OND,0.4070,0.3712,0.2218,2
precipitacao,3,2023,OND,0.3225,0.2504,0.4271,0
precipitacao,3,2024,OND,0.3958,0.3034,0.3008,2
precipitacao,3,1979,NDJ,0.2965,0.3327,0.3708,1
precipitacao,3,1980,NDJ,0.3223,0.3168,0.3609,2
precipitacao,3,1981,NDJ,0.3231,0.3228,0.3541,1
precipitacao,3,1982,NDJ,0.3676,0.3196,0.3129,2
precipitacao,3,1983,NDJ,0.3012,0.3891,0.3098,0
precipitacao,3,1984,NDJ,0.2910,0.3580,0.3510,1
precipitacao,3,1985,NDJ,0.2927,0.3632,0.3442,0
precipitacao,3,1986,NDJ,0.3120,0.3296,0.3583,2
precipitacao,3,1987,NDJ,0.2650,0.2727,0.4623,0
precipitacao,3,1988,NDJ,0.2514,0.5009,0.2477,0
precipitacao,3,1989,NDJ,0.2876,0.3401,0.3723,0
precipitacao,3,1990,NDJ,0.3276,0.3006,0.3718,2
precipitacao,3,1991,NDJ,0.3635,0.2853,0.3513,1
precipitacao,3,1992,NDJ,0.2653,0.2420,0.4927,0
precipitacao,3,1993,NDJ,0.3052,0.2971,0.3977,0
precipitacao,3,1994,NDJ,0.3809,0.3542,0.2649,2
precipitacao,3,1995,NDJ,0.3017,0.3858,0.3125,0
precipitacao,3,1996,NDJ,0.3137,0.3573,0.3290,2
precipitacao,3,1997,NDJ,0.3839,0.1961,0.4200,1
precipitacao,3,1998,NDJ,0.2949,0.3873,0.3178,1
precipitacao,3,1999,NDJ,0.3044,0.4448,0.2508,1
precipitacao,3,2000,NDJ,0.3289,0.3930,0.2780,2
precipitacao,3,2001,NDJ,0.3303,0.3409,0.3288,2
precipitacao,3,2002,NDJ,0.3547,0.2704,0.3749,2
precipitacao,3,2003,NDJ,0.3396,0.3431,0.3173,1
precipitacao,3,2004,NDJ,0.3390,0.2892,0.3718,2
precipitacao,3,2005,NDJ,0.3368,0.3036,0.3596,0
precipitacao,3,2006,NDJ,0.3472,0.3276,0.3251,2
precipitacao,3,2007,NDJ,0.3675,0.3594,0.2732,1
precipitacao,3,2008,NDJ,0.3302,0.3821,0.2877,1
precipitacao,3,2009,NDJ,0.3669,0.2922,0.3409,2
precipitacao,3,2010,NDJ,0.2896,0.4880,0.2223,2
precipitacao,3,2011,NDJ,0.3720,0.3525,0.2755,1
precipitacao,3,2012,NDJ,0.3862,0.2998,0.3140,1
precipitacao,3,2013,NDJ,0.3345,0.3282,0.3373,0
precipitacao,3,2014,NDJ,0.3331,0.2911,0.3759,0
precipitacao,3,2015,NDJ,0.4197,0.2421,0.3382,2
precipitacao,3,2016,NDJ,0.3347,0.3300,0.3354,2
precipitacao,3,2017,NDJ,0.3249,0.3668,0.3083,0
precipitacao,3,2018,NDJ,0.3411,0.3246,0.3343,0
precipitacao,3,2019,NDJ,0.3277,0.3659,0.3064,0
precipitacao,3,2020,NDJ,0.3245,0.3869,0.2887,0
precipitacao,3,2021,NDJ,0.3524,0.3129,0.3347,1
precipitacao,3,2022,NDJ,0.3565,0.3330,0.3105,1
precipitacao,3,2023,NDJ,0.3116,0.3176,0.3708,0
precipitacao,3,2024,NDJ,0.4005,0.3135,0.2860,2
precipitacao,3,1979,DJF,0.2300,0.3379,0.4321,0
precipitacao,3,1980,DJF,0.3444,0.4072,0.2484,2
precipitacao,3,1981,DJF,0.2941,0.3889,0.3170,0
precipitacao,3,1982,DJF,0.2494,0.4742,0.2765,2
precipitacao,3,1983,DJF,0.2737,0.3646,0.3617,0
precipitacao,3,1984,DJF,0.2682,0.3952,0.3366,2
precipitacao,3,1985,DJF,0.2587,0.2941,0.4473,1
precipitacao,3,1986,DJF,0.2632,0.3965,0.3403,2
precipitacao,3,1987,DJF,0.2463,0.4272,0.3265,1
precipitacao,3,1988,DJF,0.3518,0.2835,0.3646,1
precipitacao,3,1989,DJF,0.2972,0.3236,0.3792,0
precipitacao,3,1990,DJF,0.2922,0.3768,0.3311,2
precipitacao,3,1991,DJF,0.3258,0.3656,0.3086,1
precipitacao,3,1992,DJF,0.3797,0.2507,0.3696,1
precipitacao,3,1993,DJF,0.2586,0.3215,0.4199,0
precipitacao,3,1994,DJF,0.3209,0.3926,0.2866,2
precipitacao,3,1995,DJF,0.3852,0.3036,0.3112,1
precipitacao,3,1996,DJF,0.3697,0.2969,0.3334,1
precipitacao,3,1997,DJF,0.2574,0.4074,0.3352,1
precipitacao,3,1998,DJF,0.3273,0.3103,0.3623,2
precipitacao,3,1999,DJF,0.3687,0.3020,0.3293,2
precipitacao,3,2000,DJF,0.3644,0.3326,0.3029,0
precipitacao,3,2001,DJF,0.3268,0.3268,0.3464,2
precipitacao,3,2002,DJF,0.3279,0.3623,0.3098,1
precipitacao,3,2003,DJF,0.3099,0.3387,0.3514,1
precipitacao,3,2004,DJF,0.3000,0.3402,0.3598,1
precipitacao,3,2005,DJF,0.3391,0.3145,0.3465,0
precipitacao,3,2006,DJF,0.3522,0.3393,0.3085,1
precipitacao,3,2007,DJF,0.3844,0.3201,0.2955,0
precipitacao,3,2008,DJF,0.3355,0.3170,0.3475,2
precipitacao,3,2009,DJF,0.3641,0.3406,0.2953,2
precipitacao,3,2010,DJF,0.3693,0.2793,0.3514,2
precipitacao,3,2011,DJF,0.3855,0.3374,0.2771,0
precipitacao,3,2012,DJF,0.3527,0.3050,0.3423,1
precipitacao,3,2013,DJF,0.3818,0.3170,0.3012,0
precipitacao,3,2014,DJF,0.3543,0.3260,0.3197,0
precipitacao,3,2015,DJF,0.2852,0.4352,0.2796,2
precipitacao,3,2016,DJF,0.3304,0.2809,0.3886,0
precipitacao,3,2017,DJF,0.3256,0.3119,0.3624,0
precipitacao,3,2018,DJF,0.3306,0.3321,0.3373,0
precipitacao,3,2019,DJF,0.4108,0.2930,0.2962,1
precipitacao,3,2020,DJF,0.3901,0.2985,0.3114,0
precipitacao,3,2021,DJF,0.3986,0.2475,0.3538,1
precipitacao,3,2022,DJF,0.4198,0.2619,0.3183,2
precipitacao,3,2023,DJF,0.2674,0.4590,0.2737,0
precipitacao,3,2024,DJF,0.4690,0.2755,0.2555,2
precipitacao,6,1980,JFM,0.3404,0.3026,0.3571,0
precipitacao,6,1981,JFM,0.3480,0.2902,0.3618,2
precipitacao,6,1982,JFM,0.3735,0.2242,0.4023,2
precipitacao,6,1983,JFM,0.3747,0.3368,0.2885,2
precipitacao,6,1984,JFM,0.3043,0.3366,0.3591,0
precipitacao,6,1985,JFM,0.3543,0.2245,0.4212,1
precipitacao,6,1986,JFM,0.3876,0.2106,0.4017,2
precipitacao,6,1987,JFM,0.2874,0.3094,0.4032,0
precipitacao,6,1988,JFM,0.2910,0.3950,0.3141,1
precipitacao,6,1989,JFM,0.3340,0.1851,0.4809,2
precipitacao,6,1990,JFM,0.3416,0.3082,0.3502,0
precipitacao,6,1991,JFM,0.3362,0.3205,0.3433,2
precipitacao,6,1992,JFM,0.2953,0.3273,0.3774,1
precipitacao,6,1993,JFM,0.3680,0.2779,0.3541,1
precipitacao,6,1994,JFM,0.3483,0.3691,0.2826,0
precipitacao,6,1995,JFM,0.3227,0.3545,0.3229,2
precipitacao,6,1996,JFM,0.3180,0.2965,0.3855,2
precipitacao,6,1997,JFM,0.3092,0.3218,0.3690,0
precipitacao,6,1998,JFM,0.3539,0.3822,0.2638,1
precipitacao,6,1999,JFM,0.3629,0.2956,0.3415,2
precipitacao,6,2000,JFM,0.3587,0.2115,0.4298,2
precipitacao,6,2001,JFM,0.3352,0.2633,0.4014,0
precipitacao,6,2002,JFM,0.3302,0.2995,0.3703,1
precipitacao,6,2003,JFM,0.2476,0.4346,0.3178,0
precipitacao,6,2004,JFM,0.3412,0.3102,0.3485,1
precipitacao,6,2005,JFM,0.3946,0.3331,0.2723,1
precipitacao,6,2006,JFM,0.3036,0.3594,0.3370,0
precipitacao,6,2007,JFM,0.3588,0.3383,0.3029,0
precipitacao,6,2008,JFM,0.2629,0.2875,0.4495,0
precipitacao,6,2009,JFM,0.3444,0.2614,0.3942,1
precipitacao,6,2010,JFM,0.2962,0.3996,0.3042,2
precipitacao,6,2011,JFM,0.4280,0.2855,0.2865,2
precipitacao,6,2012,JFM,0.3304,0.3060,0.3635,0
precipitacao,6,2013,JFM,0.3560,0.3391,0.3049,1
precipitacao,6,2014,JFM,0.3314,0.3524,0.3162,0
precipitacao,6,2015,JFM,0.3295,0.3882,0.2824,1
precipitacao,6,2016,JFM,0.2905,0.4986,0.2108,1
precipitacao,6,2017,JFM,0.3709,0.3619,0.2673,1
precipitacao,6,2018,JFM,0.3311,0.3818,0.2871,0
precipitacao,6,2019,JFM,0.3255,0.4008,0.2736,2
precipitacao,6,2020,JFM,0.2904,0.4935,0.2161,2
precipitacao,6,2021,JFM,0.3283,0.3445,0.3272,0
precipitacao,6,2022,JFM,0.3379,0.3406,0.3214,1
precipitacao,6,2023,JFM,0.3706,0.3150,0.3144,2
precipitacao,6,2024,JFM,0.2744,0.4776,0.2479,0
precipitacao,6,2025,JFM,0.2921,0.4266,0.2814,1
precipitacao,6,1980,FMA,0.2893,0.2837,0.4270,1
precipitacao,6,1981,FMA,0.2695,0.2056,0.5249,0
precipitacao,6,1982,FMA,0.3076,0.2297,0.4626,2
precipitacao,6,1983,FMA,0.2738,0.3318,0.3944,2
precipitacao,6,1984,FMA,0.2443,0.3190,0.4367,0
precipitacao,6,1985,FMA,0.3605,0.2902,0.3492,2
precipitacao,6,1986,FMA,0.3129,0.3149,0.3722,2
precipitacao,6,1987,FMA,0.3325,0.2478,0.4196,0
precipitacao,6,1988,FMA,0.4050,0.2780,0.3170,2
precipitacao,6,1989,FMA,0.3513,0.3271,0.3216,2
precipitacao,6,1990,FMA,0.3264,0.2820,0.3917,1
precipitacao,6,1991,FMA,0.3250,0.2566,0.4184,2
precipitacao,6,1992,FMA,0.3052,0.2927,0.4021,0
precipitacao,6,1993,FMA,0.3144,0.2149,0.4707,2
precipitacao,6,1994,FMA,0.3068,0.3158,0.3774,1
precipitacao,6,1995,FMA,0.2889,0.3977,0.3134,2
precipitacao,6,1996,FMA,0.3739,0.2574,0.3687,2
precipitacao,6,1997,FMA,0.3586,0.2722,0.3692,0
precipitacao,6,1998,FMA,0.3205,0.3545,0.3250,2
precipitacao,6,1999,FMA,0.3454,0.4007,0.2538,2
precipitacao,6,2000,FMA,0.3483,0.3290,0.3227,1
precipitacao,6,2001,FMA,0.3050,0.3560,0.3391,0
precipitacao,6,2002,FMA,0.3328,0.3320,0.3352,1
precipitacao,6,2003,FMA,0.3519,0.2907,0.3574,0
precipitacao,6,2004,FMA,0.3342,0.3612,0.3046,1
precipitacao,6,2005,FMA,0.3314,0.3266,0.3420,0
precipitacao,6,2006,FMA,0.3340,0.2701,0.3959,1
precipitacao,6,2007,FMA,0.3425,0.3543,0.3032,0
precipitacao,6,2008,FMA,0.3678,0.2964,0.3358,1
precipitacao,6,2009,FMA,0.3391,0.4010,0.2599,1
precipitacao,6,2010,FMA,0.3995,0.2906,0.3098,2
precipitacao,6,2011,FMA,0.3222,0.4281,0.2496,1
precipitacao,6,2012,FMA,0.3530,0.3383,0.3087,1
precipitacao,6,2013,FMA,0.3082,0.4044,0.2874,1
precipitacao,6,2014,FMA,0.3313,0.3557,0.3130,0
precipitacao,6,2015,FMA,0.3690,0.3484,0.2827,2
precipitacao,6,2016,FMA,0.3696,0.3547,0.2758,1
precipitacao,6,2017,FMA,0.3546,0.3672,0.2782,0
precipitacao,6,2018,FMA,0.3017,0.4669,0.2314,0
precipitacao,6,2019,FMA,0.3667,0.3787,0.2546,2
precipitacao,6,2020,FMA,0.2964,0.4722,0.2314,0
precipitacao,6,2021,FMA,0.3117,0.4479,0.2404,0
precipitacao,6,2022,FMA,0.3453,0.4282,0.2265,0
precipitacao,6,2023,FMA,0.3691,0.3969,0.2341,2
precipitacao,6,2024,FMA,0.4172,0.3518,0.2311,1
precipitacao,6,2025,FMA,0.4213,0.3355,0.2432,1
precipitacao,6,1980,MAM,0.2262,0.2882,0.4857,0
precipitacao,6,1981,MAM,0.2844,0.2455,0.4701,0
precipitacao,6,1982,MAM,0.3862,0.3016,0.3122,2
precipitacao,6,1983,MAM,0.1923,0.2024,0.6053,2
precipitacao,6,1984,MAM,0.2461,0.2838,0.4702,2
precipitacao,6,1985,MAM,0.4055,0.3002,0.2943,1
precipitacao,6,1986,MAM,0.2585,0.3306,0.4109,2
precipitacao,6,1987,MAM,0.3065,0.2727,0.4208,1
precipitacao,6,1988,MAM,0.3821,0.3179,0.3000,2
precipitacao,6,1989,MAM,0.3701,0.3365,0.2935,1
precipitacao,6,1990,MAM,0.3168,0.3449,0.3383,2
precipitacao,6,1991,MAM,0.2672,0.2702,0.4626,2
precipitacao,6,1992,MAM,0.2814,0.2603,0.4582,2
precipitacao,6,1993,MAM,0.2233,0.2158,0.5609,2
precipitacao,6,1994,MAM,0.2713,0.3239,0.4048,2
precipitacao,6,1995,MAM,0.2573,0.2643,0.4784,1
precipitacao,6,1996,MAM,0.3549,0.3345,0.3106,2
precipitacao,6,1997,MAM,0.3865,0.3183,0.2953,0
precipitacao,6,1998,MAM,0.2719,0.2650,0.4631,2
precipitacao,6,1999,MAM,0.3261,0.4140,0.2599,0
precipitacao,6,2000,MAM,0.3271,0.4228,0.2501,0
precipitacao,6,2001,MAM,0.3668,0.3257,0.3075,1
precipitacao,6,2002,MAM,0.3149,0.3297,0.3553,1
precipitacao,6,2003,MAM,0.3404,0.3023,0.3573,0
precipitacao,6,2004,MAM,0.3584,0.3620,0.2796,1
precipitacao,6,2005,MAM,0.3263,0.3153,0.3584,1
precipitacao,6,2006,MAM,0.2873,0.2950,0.4177,0
precipitacao,6,2007,MAM,0.3594,0.3590,0.2816,0
precipitacao,6,2008,MAM,0.3969,0.3469,0.2563,1
precipitacao,6,2009,MAM,0.3354,0.4122,0.2523,0
precipitacao,6,2010,MAM,0.3835,0.3272,0.2893,0
precipitacao,6,2011,MAM,0.3246,0.4134,0.2620,1
precipitacao,6,2012,MAM,0.4341,0.3286,0.2374,1
precipitacao,6,2013,MAM,0.2936,0.3377,0.3687,1
precipitacao,6,2014,MAM,0.3817,0.3450,0.2733,0
precipitacao,6,2015,MAM,0.3916,0.3442,0.2642,2
precipitacao,6,2016,MAM,0.2883,0.2441,0.4675,1
precipitacao,6,2017,MAM,0.3943,0.3537,0.2520,1
precipitacao,6,2018,MAM,0.3151,0.4344,0.2505,0
precipitacao,6,2019,MAM,0.3682,0.3830,0.2488,2
precipitacao,6,2020,MAM,0.3464,0.4379,0.2157,0
precipitacao,6,2021,MAM,0.3851,0.4012,0.2138,0
precipitacao,6,2022,MAM,0.4622,0.3599,0.1780,1
precipitacao,6,2023,MAM,0.3572,0.4286,0.2142,2
precipitacao,6,2024,MAM,0.3451,0.4323,0.2226,0
precipitacao,6,2025,MAM,0.4672,0.3342,0.1985,1
precipitacao,6,1980,AMJ,0.2447,0.3616,0.3936,1
precipitacao,6,1981,AMJ,0.2525,0.4014,0.3461,1
precipitacao,6,1982,AMJ,0.2847,0.4065,0.3088,1
precipitacao,6,1983,AMJ,0.2174,0.2894,0.4932,2
precipitacao,6,1984,AMJ,0.2616,0.3968,0.3416,2
precipitacao,6,1985,AMJ,0.3114,0.4225,0.2661,1
precipitacao,6,1986,AMJ,0.2447,0.4006,0.3547,0
precipitacao,6,1987,AMJ,0.2610,0.3694,0.3696,2
precipitacao,6,1988,AMJ,0.2726,0.3302,0.3972,2
precipitacao,6,1989,AMJ,0.3538,0.4008,0.2454,1
precipitacao,6,1990,AMJ,0.2940,0.3911,0.3149,1
precipitacao,6,1991,AMJ,0.2568,0.3545,0.3887,2
precipitacao,6,1992,AMJ,0.2526,0.2546,0.4928,1
precipitacao,6,1993,AMJ,0.2501,0.4196,0.3304,2
precipitacao,6,1994,AMJ,0.2951,0.3705,0.3344,2
precipitacao,6,1995,AMJ,0.2817,0.2279,0.4904,1
precipitacao,6,1996,AMJ,0.3072,0.3569,0.3360,1
precipitacao,6,1997,AMJ,0.3101,0.4347,0.2552,2
precipitacao,6,1998,AMJ,0.3017,0.2682,0.4301,2
precipitacao,6,1999,AMJ,0.3322,0.4198,0.2480,0
precipitacao,6,2000,AMJ,0.3393,0.3835,0.2772,0
precipitacao,6,2001,AMJ,0.3269,0.3677,0.3055,0
precipitacao,6,2002,AMJ,0.2779,0.3700,0.3520,0
precipitacao,6,2003,AMJ,0.2799,0.3107,0.4094,0
precipitacao,6,2004,AMJ,0.3573,0.3396,0.3031,2
precipitacao,6,2005,AMJ,0.3302,0.3102,0.3596,1
precipitacao,6,2006,AMJ,0.2872,0.3760,0.3368,0
precipitacao,6,2007,AMJ,0.3471,0.2985,0.3544,0
precipitacao,6,2008,AMJ,0.3999,0.3377,0.2624,2
precipitacao,6,2009,AMJ,0.3703,0.3100,0.3197,1
precipitacao,6,2010,AMJ,0.3469,0.3121,0.3411,0
precipitacao,6,2011,AMJ,0.4096,0.3360,0.2544,1
precipitacao,6,2012,AMJ,0.4363,0.3169,0.2467,2
precipitacao,6,2013,AMJ,0.3636,0.2720,0.3644,2
precipitacao,6,2014,AMJ,0.3503,0.3607,0.2890,0
precipitacao,6,2015,AMJ,0.3919,0.2962,0.3118,1
precipitacao,6,2016,AMJ,0.3262,0.2307,0.4430,2
precipitacao,6,2017,AMJ,0.4112,0.3294,0.2594,1
precipitacao,6,2018,AMJ,0.4019,0.3147,0.2834,0
precipitacao,6,2019,AMJ,0.4237,0.2427,0.3336,1
precipitacao,6,2020,AMJ,0.4126,0.2748,0.3125,0
precipitacao,6,2021,AMJ,0.4123,0.3354,0.2523,0
precipitacao,6,2022,AMJ,0.4533,0.3144,0.2323,0
precipitacao,6,2023,AMJ,0.4548,0.3005,0.2447,1
precipitacao,6,2024,AMJ,0.3497,0.2424,0.4079,0
precipitacao,6,2025,AMJ,0.5025,0.2756,0.2219,2
precipitacao,6,1980,MJJ,0.2073,0.3491,0.4436,1
precipitacao,6,1981,MJJ,0.2066,0.3978,0.3956,2
precipitacao,6,1982,MJJ,0.2427,0.3818,0.3755,2
precipitacao,6,1983,MJJ,0.1698,0.3403,0.4900,2
precipitacao,6,1984,MJJ,0.2374,0.3971,0.3655,1
precipitacao,6,1985,MJJ,0.2509,0.4205,0.3286,0
precipitacao,6,1986,MJJ,0.2543,0.3696,0.3761,1
precipitacao,6,1987,MJJ,0.2161,0.3704,0.4135,2
precipitacao,6,1988,MJJ,0.2414,0.3200,0.4386,2
precipitacao,6,1989,MJJ,0.3305,0.3689,0.3006,2
precipitacao,6,1990,MJJ,0.2612,0.3839,0.3549,2
precipitacao,6,1991,MJJ,0.2416,0.3602,0.3981,1
precipitacao,6,1992,MJJ,0.1976,0.3834,0.4190,2
precipitacao,6,1993,MJJ,0.1991,0.3875,0.4134,1
precipitacao,6,1994,MJJ,0.3540,0.3407,0.3053,2
precipitacao,6,1995,MJJ,0.2346,0.3218,0.4435,2
precipitacao,6,1996,MJJ,0.2960,0.3960,0.3081,1
precipitacao,6,1997,MJJ,0.3105,0.3821,0.3075,1
precipitacao,6,1998,MJJ,0.2380,0.1741,0.5879,1
precipitacao,6,1999,MJJ,0.3809,0.3706,0.2485,1
precipitacao,6,2000,MJJ,0.3605,0.3674,0.2721,0
precipitacao,6,2001,MJJ,0.3284,0.3533,0.3182,1
precipitacao,6,2002,MJJ,0.3080,0.3789,0.3131,0
precipitacao,6,2003,MJJ,0.2140,0.3207,0.4654,0
precipitacao,6,2004,MJJ,0.3845,0.3075,0.3080,2
precipitacao,6,2005,MJJ,0.3210,0.3220,0.3570,1
precipitacao,6,2006,MJJ,0.2987,0.3953,0.3060,0
precipitacao,6,2007,MJJ,0.3241,0.3222,0.3537,2
precipitacao,6,2008,MJJ,0.3904,0.3438,0.2658,0
precipitacao,6,2009,MJJ,0.3993,0.3558,0.2450,2
precipitacao,6,2010,MJJ,0.3221,0.3138,0.3641,0
precipitacao,6,2011,MJJ,0.4553,0.3308,0.2139,0
precipitacao,6,2012,MJJ,0.4305,0.3082,0.2613,2
precipitacao,6,2013,MJJ,0.3541,0.3322,0.3137,2
precipitacao,6,2014,MJJ,0.3511,0.3459,0.3030,0
precipitacao,6,2015,MJJ,0.3623,0.3062,0.3315,1
precipitacao,6,2016,MJJ,0.3251,0.3350,0.3399,2
precipitacao,6,2017,MJJ,0.4735,0.2961,0.2304,1
precipitacao,6,2018,MJJ,0.4714,0.2821,0.2464,0
precipitacao,6,2019,MJJ,0.4577,0.2272,0.3152,1
precipitacao,6,2020,MJJ,0.4675,0.2287,0.3038,0
precipitacao,6,2021,MJJ,0.5007,0.2815,0.2178,0
precipitacao,6,2022,MJJ,0.5485,0.2460,0.2055,0
precipitacao,6,2023,MJJ,0.5310,0.2712,0.1978,0
precipitacao,6,2024,MJJ,0.3924,0.2235,0.3841,0
precipitacao,6,2025,MJJ,0.5245,0.2562,0.2192,0
precipitacao,6,1980,JJA,0.2459,0.3010,0.4532,2
precipitacao,6,1981,JJA,0.2167,0.3086,0.4747,2
precipitacao,6,1982,JJA,0.2812,0.3303,0.3885,2
precipitacao,6,1983,JJA,0.2262,0.2765,0.4973,2
precipitacao,6,1984,JJA,0.2565,0.3232,0.4203,1
precipitacao,6,1985,JJA,0.2648,0.3684,0.3668,0
precipitacao,6,1986,JJA,0.2952,0.3464,0.3584,2
precipitacao,6,1987,JJA,0.2629,0.2953,0.4419,1
precipitacao,6,1988,JJA,0.2885,0.3426,0.3689,0
precipitacao,6,1989,JJA,0.2841,0.3706,0.3453,2
precipitacao,6,1990,JJA,0.2634,0.3322,0.4043,2
precipitacao,6,1991,JJA,0.2922,0.3216,0.3862,1
precipitacao,6,1992,JJA,0.2378,0.3050,0.4572,2
precipitacao,6,1993,JJA,0.1996,0.2718,0.5286,1
precipitacao,6,1994,JJA,0.4037,0.3052,0.2910,1
precipitacao,6,1995,JJA,0.2723,0.2974,0.4302,1
precipitacao,6,1996,JJA,0.2605,0.3605,0.3790,0
precipitacao,6,1997,JJA,0.3222,0.3237,0.3541,1
precipitacao,6,1998,JJA,0.3155,0.3214,0.3630,0
precipitacao,6,1999,JJA,0.3275,0.3527,0.3198,1
precipitacao,6,2000,JJA,0.3295,0.3957,0.2747,2
precipitacao,6,2001,JJA,0.3022,0.3559,0.3419,2
precipitacao,6,2002,JJA,0.2936,0.3697,0.3367,0
precipitacao,6,2003,JJA,0.3158,0.3203,0.3639,0
precipitacao,6,2004,JJA,0.4157,0.3033,0.2810,1
precipitacao,6,2005,JJA,0.3530,0.3306,0.3164,0
precipitacao,6,2006,JJA,0.2930,0.3508,0.3562,0
precipitacao,6,2007,JJA,0.3368,0.3471,0.3160,2
precipitacao,6,2008,JJA,0.3172,0.3580,0.3248,1
precipitacao,6,2009,JJA,0.3648,0.3704,0.2647,2
precipitacao,6,2010,JJA,0.4059,0.3187,0.2754,0
precipitacao,6,2011,JJA,0.3976,0.3449,0.2576,1
precipitacao,6,2012,JJA,0.2888,0.4048,0.3064,2
precipitacao,6,2013,JJA,0.3446,0.3550,0.3004,2
precipitacao,6,2014,JJA,0.3284,0.3440,0.3276,1
precipitacao,6,2015,JJA,0.3226,0.3277,0.3497,1
precipitacao,6,2016,JJA,0.4753,0.3022,0.2225,2
precipitacao,6,2017,JJA,0.4115,0.3446,0.2439,0
precipitacao,6,2018,JJA,0.3745,0.3467,0.2788,1
precipitacao,6,2019,JJA,0.4497,0.2940,0.2563,1
precipitacao,6,2020,JJA,0.5705,0.2145,0.2150,1
precipitacao,6,2021,JJA,0.3364,0.3814,0.2821,0
precipitacao,6,2022,JJA,0.4019,0.3645,0.2336,0
precipitacao,6,2023,JJA,0.4221,0.3628,0.2151,0
precipitacao,6,2024,JJA,0.4635,0.3134,0.2231,0
precipitacao,6,2025,JJA,0.4504,0.3317,0.2179,0
precipitacao,6,1980,JAS,0.2230,0.2612,0.5158,2
precipitacao,6,1981,JAS,0.1883,0.2764,0.5354,2
precipitacao,6,1982,JAS,0.2350,0.2855,0.4795,0
precipitacao,6,1983,JAS,0.2253,0.2846,0.4901,2
precipitacao,6,1984,JAS,0.3476,0.2578,0.3946,2
precipitacao,6,1985,JAS,0.2753,0.2479,0.4769,0
precipitacao,6,1986,JAS,0.3175,0.2791,0.4034,2
precipitacao,6,1987,JAS,0.2430,0.2805,0.4765,1
precipitacao,6,1988,JAS,0.3503,0.2783,0.3714,0
precipitacao,6,1989,JAS,0.3250,0.2990,0.3760,2
precipitacao,6,1990,JAS,0.2176,0.3219,0.4605,2
precipitacao,6,1991,JAS,0.2837,0.3067,0.4095,1
precipitacao,6,1992,JAS,0.2068,0.3424,0.4508,2
precipitacao,6,1993,JAS,0.1891,0.3580,0.4529,2
precipitacao,6,1994,JAS,0.3928,0.2859,0.3213,0
precipitacao,6,1995,JAS,0.2935,0.3355,0.3710,2
precipitacao,6,1996,JAS,0.2909,0.3383,0.3709,2
precipitacao,6,1997,JAS,0.2732,0.3015,0.4253,1
precipitacao,6,1998,JAS,0.4477,0.3427,0.2096,2
precipitacao,6,1999,JAS,0.3066,0.3460,0.3474,0
precipitacao,6,2000,JAS,0.3789,0.3346,0.2865,2
precipitacao,6,2001,JAS,0.3022,0.3610,0.3368,2
precipitacao,6,2002,JAS,0.3154,0.3525,0.3321,1
precipitacao,6,2003,JAS,0.3437,0.3339,0.3223,0
precipitacao,6,2004,JAS,0.4009,0.3057,0.2934,0
precipitacao,6,2005,JAS,0.3949,0.3095,0.2957,1
precipitacao,6,2006,JAS,0.2786,0.3490,0.3724,1
precipitacao,6,2007,JAS,0.2972,0.3951,0.3077,1
precipitacao,6,2008,JAS,0.3285,0.3618,0.3096,1
precipitacao,6,2009,JAS,0.4005,0.3513,0.2482,2
precipitacao,6,2010,JAS,0.4313,0.3101,0.2585,1
precipitacao,6,2011,JAS,0.3874,0.3494,0.2632,0
precipitacao,6,2012,JAS,0.2245,0.4441,0.3314,1
precipitacao,6,2013,JAS,0.3194,0.3784,0.3022,1
